Finnkode,Specifications
324738199,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""113 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""47 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.05.2009"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""S\u00f8lv"", ""Effekt"": ""65 Hk"", ""Sylindervolum"": ""1,1 l"", ""Vekt"": ""1 083 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""ZH26527"", ""Chassis nr. (VIN)"": ""MALAN51BP8M141124"", ""Maksimal tilhengervekt"": ""700 kg""}"
324727094,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""139 337 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""47 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.03.2005"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 820 kg"", ""CO2-utslipp"": ""191 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PD14940"", ""Chassis nr. (VIN)"": ""WBAPB11020WE13080"", ""Maksimal tilhengervekt"": ""1 700 kg""}"
324634644,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""268 570 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 186 kr (avgifter)"", ""Pris eks omreg"": ""48 813 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.11.2011"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 429 kg"", ""CO2-utslipp"": ""147 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""AY16787"", ""Chassis nr. (VIN)"": ""VF37D9HTCBJ754716"", ""Maksimal tilhengervekt"": ""750 kg"", ""Neste frist for EU-kontroll"": ""30.11.2025""}"
322840280,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""84 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 147 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.01.2012"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 239 kg"", ""CO2-utslipp"": ""109 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KH81872"", ""Chassis nr. (VIN)"": ""TMBNK65J8C7028130"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Neste frist for EU-kontroll"": ""29.08.2025""}"
323571796,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""100 900 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""48 123 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""16.09.2010"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""115 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 318 kg"", ""CO2-utslipp"": ""147 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Str. lasterom"": ""370 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KT79736"", ""Chassis nr. (VIN)"": ""W0LPE6ED7BG005722"", ""Maksimal tilhengervekt"": ""1 250 kg"", ""Sist EU-godkjent"": ""07.04.2022"", ""Neste frist for EU-kontroll"": ""09.02.2024""}"
322753839,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""155 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""48 123 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.07.2010"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 537 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR98515"", ""Chassis nr. (VIN)"": ""YV1BW7652B1171889"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""04.08.2025""}"
322265962,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""126 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""47 769 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.12.2012"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 290 kg"", ""CO2-utslipp"": ""126 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""UF69978"", ""Chassis nr. (VIN)"": ""W0L6WXC1AC9511346"", ""Maksimal tilhengervekt"": ""1 000 kg""}"
321332190,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""214 800 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""48 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.09.2010"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Brun"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 365 kg"", ""CO2-utslipp"": ""125 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VX35868"", ""Chassis nr. (VIN)"": ""WVWZZZ1KZBW515058"", ""Maksimal tilhengervekt"": ""1 400 kg""}"
320603076,"{""Modell\u00e5r"": ""2016"", ""Kilometer"": ""83 888 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""2 961 kr (avgifter)"", ""Pris eks omreg"": ""46 039 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""13.04.2016"", ""Garanti"": ""3 mnd"", ""Garanti inntil"": ""3 000 km"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""48 Hk"", ""Vekt"": ""1 065 kg"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EL93999"", ""Chassis nr. (VIN)"": ""VF31NZKYZFU802548""}"
320347508,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""159 800 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""48 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.11.2009"", ""Farge"": ""Svart"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 394 kg"", ""CO2-utslipp"": ""104 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""ZN12514"", ""Chassis nr. (VIN)"": ""YV1MW76F2A2540676"", ""Maksimal tilhengervekt"": ""800 kg""}"
319260334,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""155 700 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.08.2022"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""69 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 151 kg"", ""CO2-utslipp"": ""104 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AS67152"", ""Chassis nr. (VIN)"": ""WF0JXXGAJJCD19470"", ""Maksimal tilhengervekt"": ""750 kg"", ""Neste frist for EU-kontroll"": ""09.03.2024""}"
319201401,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""158 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""47 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""19.12.2007"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""99 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""930 kg"", ""CO2-utslipp"": ""149 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KB38874"", ""Chassis nr. (VIN)"": ""ZFA31200000050356"", ""Maksimal tilhengervekt"": ""800 kg""}"
318959254,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""119 697 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""47 223 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""07.11.2008"", ""Farge"": ""Beige"", ""Fargebeskrivelse"": ""Beige metallik"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""83 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""1 114 kg"", ""CO2-utslipp"": ""139 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CF49153"", ""Chassis nr. (VIN)"": ""SHHFK17608U011624"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""10.07.2024""}"
318920402,"{""Modell\u00e5r"": ""2014"", ""Kilometer"": ""65 613 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""2 961 kr (avgifter)"", ""Pris eks omreg"": ""45 539 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""11.04.2014"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""68 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""845 kg"", ""CO2-utslipp"": ""95 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""XD84813"", ""Chassis nr. (VIN)"": ""KNABE511AET747542"", ""Maksimal tilhengervekt"": ""700 kg"", ""Neste frist for EU-kontroll"": ""08.09.2025""}"
318621684,"{""Modell\u00e5r"": ""2015"", ""Kilometer"": ""101 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""46 925 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.05.2015"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""84 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 052 kg"", ""CO2-utslipp"": ""109 g/km"", ""Antall seter"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AS44946"", ""Chassis nr. (VIN)"": ""KNADN511AF6715271"", ""Maksimal tilhengervekt"": ""900 kg""}"
316991294,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""123 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""46 669 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.04.2012"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Hvit"", ""Interi\u00f8rfarge"": ""M\u00f8rkt og pent"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 290 kg"", ""CO2-utslipp"": ""126 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""PR10624"", ""Chassis nr. (VIN)"": ""ZFA26300009108570"", ""Maksimal tilhengervekt"": ""1 000 kg""}"
316585237,"{""Modell\u00e5r"": ""1976"", ""Kilometer"": ""73 918 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 177 kr (avgifter)"", ""Pris eks omreg"": ""48 823 kr"", ""\u00c5rsavgift"": ""Les mer"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Antall seter"": ""2"", ""Karosseri"": ""Pickup"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""VJ10981""}"
316536917,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""149 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 186 kr (avgifter)"", ""Pris eks omreg"": ""47 814 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.11.2009"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 470 kg"", ""CO2-utslipp"": ""151 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Chassis nr. (VIN)"": ""VF77D9HSC9J163684"", ""Maksimal tilhengervekt"": ""825 kg""}"
316204601,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""216 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.10.2012"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""114 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 305 kg"", ""CO2-utslipp"": ""114 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BD79287"", ""Chassis nr. (VIN)"": ""YV1MW84E1B2602499"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""07.09.2024""}"
315525538,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""100 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.02.2010"", ""Farge"": ""Hvit"", ""Effekt"": ""69 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""940 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""TS25956"", ""Chassis nr. (VIN)"": ""ZFA31200000438570"", ""Maksimal tilhengervekt"": ""800 kg""}"
312251800,"{""Modell\u00e5r"": ""1982"", ""Kilometer"": ""63 000 km"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.08.1982"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Bl\u00e5"", ""Interi\u00f8rfarge"": ""Bl\u00e5 og gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Sylindervolum"": ""1,1 l"", ""Vekt"": ""750 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LY30952"", ""Chassis nr. (VIN)"": ""WF0BXXGAFBCU62794"", ""Maksimal tilhengervekt"": ""750 kg""}"
310930620,"{""Modell\u00e5r"": ""2013"", ""Kilometer"": ""253 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 147 kr (avgifter)"", ""Pris eks omreg"": ""41 753 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""04.02.2013"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Gr\u00e5/Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1,7 l"", ""Vekt"": ""1 496 kg"", ""CO2-utslipp"": ""99 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SV36199"", ""Chassis nr. (VIN)"": ""W0LPE6EW1DG006353"", ""Sist EU-godkjent"": ""25.08.2023"", ""Neste frist for EU-kontroll"": ""30.09.2025""}"
310817299,"{""Modell\u00e5r"": ""1968"", ""Kilometer"": ""50 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.01.1968"", ""Farge"": ""Gr\u00f8nn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Sylindervolum"": ""1,8 l"", ""Antall seter"": ""7"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""UF17007""}"
308962764,"{""Modell\u00e5r"": ""1997"", ""Kilometer"": ""92 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""48 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""21.03.1997"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 160 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DH98636"", ""Chassis nr. (VIN)"": ""JF1GC8LJ3TG049110"", ""Maksimal tilhengervekt"": ""1 200 kg""}"
308867008,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""246 100 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 186 kr (avgifter)"", ""Pris eks omreg"": ""48 714 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.04.2008"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""136 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 746 kg"", ""CO2-utslipp"": ""196 g/km"", ""Antall seter"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""SD55775"", ""Chassis nr. (VIN)"": ""VF7XURHRH64175456"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
308763418,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""139 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""46 223 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""12.11.2009"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv met"", ""Interi\u00f8rfarge"": ""M\u00f8r gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 517 kg"", ""CO2-utslipp"": ""128 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""TMADC81TP9J009882"", ""Neste frist for EU-kontroll"": ""13.03.2025""}"
261777325,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""171 200 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 729 kr (avgifter)"", ""Pris eks omreg"": ""48 270 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.10.2010"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 110 kg"", ""CO2-utslipp"": ""118 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""3"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PP91065"", ""Chassis nr. (VIN)"": ""WMWMG31030TL05758"", ""Maksimal tilhengervekt"": ""750 kg"", ""Neste frist for EU-kontroll"": ""31.05.2023""}"
307219763,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""262 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""48 154 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.02.2008"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""136 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 505 kg"", ""CO2-utslipp"": ""123 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""ZZ29829"", ""Chassis nr. (VIN)"": ""WBAVG11030A290344"", ""Maksimal tilhengervekt"": ""1 600 kg""}"
